1143,哈哈大笑,9,2
1144,文房四宝,9,2
1145,出类拔萃,9,2
1146,稍等,9,2
1147,过奖,9,2
1148,信得过,9,2
1149,跌跌撞撞,9,2
1150,伤天害理,9,2
1151,游山玩水,9,2
1152,五体投地,9,2
1153,与生俱来,9,2
1154,气急败坏,9,2
1155,祸不单行,9,2
1156,温室效应,9,2
1157,挨家挨户,9,2
1158,不虚此行,9,2
1159,风言风语,9,2
1160,无孔不入,9,2
1161,对……有兴趣,9,2
1162,青梅竹马,9,2
1163,艰苦奋斗,9,2
1164,说谎,9,2
1165,有板有眼,9,2
1166,打雪仗,9,2
1167,及格,9,2
1168,分手,9,2
1169,原汁原味,9,2
1170,支离破碎,9,2
1171,做主,9,2
1172,一…就…,9,2
1173,望眼欲穿,9,2
1174,打官司,9,2
1175,乐此不疲,9,2
1176,无声无息,9,2
1177,整天,9,2
1178,珠光宝气,9,2
1179,啼笑皆非,9,2
1180,谈何容易,9,2
1181,顾不得,9,2
1182,脚踏实地,9,2
1183,…极了,9,2
1184,集邮,9,2
1185,取而代之,9,2
1186,深入人心,9,2
1187,熬夜,9,2
1188,动身,9,2
1189,多愁善感,9,2
1190,兵荒马乱,9,2
1191,从一而终,9,2
1192,兄弟姐妹,9,2
1193,熟能生巧,9,2
1194,长生不老,9,2
1195,急于求成,9,2
1196,蹦蹦跳跳,9,2
1197,费力,9,2
1198,一五一十,9,2
1199,添麻烦,9,2
1200,值班,9,2
1201,走投无路,9,2
1202,纵横交错,9,2
1203,德高望重,9,2
1204,不可或缺,9,2
1205,直言不讳,9,2
1206,丰衣足食,9,2
1207,远走高飞,9,2
1208,见多识广,9,2
1209,五音不全,9,2
1210,百花齐放,9,2
1211,冲锋陷阵,9,2
1212,三天两头,9,2
1213,忘不了,9,2
1214,目中无人,9,2
1215,惊天动地,9,2
1216,缺课,9,2
1217,治病,9,2
1218,大不了,9,2
1219,计划经济,9,2
1220,来龙去脉,9,2
1221,坐立不安,9,2
1222,到时候,9,2
1223,纷至沓来,9,2
1224,顺手牵羊,9,2
1225,别具一格,9,2
1226,似笑非笑,9,2
1227,吃一堑，长一智,9,2
